customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
6456-RNAVD,Female,1,No,No,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),42.39,202.0,No
4554-MPGIG,Male,0,Yes,Yes,28,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),42.56,1112.4,No
5502-OICEU,Male,0,No,No,15,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,108.51,1560.29,No
7049-PNGDH,Male,1,Yes,No,7,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),23.22,136.53,Yes
3315-NZLUK,Female,0,Yes,No,38,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,26.4,1075.69,Yes
9161-SRFLC,Female,0,No,No,57,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),79.96,4471.23,No
5594-YEGPO,Male,0,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,68.85,739.32,No
8016-GRWAT,Male,1,Yes,No,43,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,21.47,1001.4,Yes
4005-FJCJQ,Female,0,No,No,3,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),107.94,350.12,No
6936-KDBDQ,Male,0,Yes,Yes,24,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),49.5,1228.01,Yes
5131-BFROD,Male,0,Yes,No,69,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),44.82,3072.75,No
9738-TZUNE,Male,0,Yes,No,66,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),107.7,7141.16,Yes
9966-UAVNH,Female,0,No,No,38,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),81.7,3083.53,No
7787-RDFOX,Female,0,No,Yes,23,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),58.53,1314.35,Yes
8702-BKYTL,Female,0,No,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,60.29,291.04,No
7263-HINFC,Female,0,Yes,No,71,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Credit card (automatic),68.51,4790.91,No
8496-ZDRCZ,Female,0,No,No,32,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,65.43,2145.45,Yes
9541-KPZVU,Female,0,No,Yes,47,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),25.99,1234.31,No
7210-JEISO,Male,0,Yes,No,66,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),112.93,7401.33,No
9439-WRYLB,Female,0,Yes,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,36.16,30.51,No
1706-WJKLC,Female,0,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),25.59,901.54,No
3794-DHJKR,Male,0,No,No,39,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,26.02,1017.21,No
5964-UAPNT,Female,0,No,No,55,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),81.21,4492.98,Yes
3512-ZEPUA,Female,0,Yes,Yes,20,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,106.91,2112.51,Yes
4393-FAQPK,Male,0,No,Yes,34,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.45,2937.61,Yes
7018-LYZBG,Male,0,Yes,No,66,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),53.57,3464.78,No
4394-ZEIZW,Male,0,Yes,No,59,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,71.83,4295.84,No
3542-VYGQY,Female,1,Yes,No,22,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,44.69,1038.81,Yes
2803-LEMEW,Male,0,No,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.86,1804.44,No
9181-WTIJL,Female,0,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),27.14,1737.09,No
8173-OERWE,Female,1,No,Yes,22,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Mailed check,87.51,1970.12,No
7962-YFOIG,Female,0,No,Yes,41,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),60.6,2457.8,Yes
1557-QPWDH,Female,0,Yes,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,81.42,5153.39,Yes
3802-BGVTS,Male,0,No,No,65,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,86.14,5644.49,Yes
9406-UMERI,Male,0,No,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,114.69,4685.0,No
4156-GLRZF,Female,0,Yes,No,19,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,54.06,990.16,No
6506-PPAPO,Male,0,Yes,Yes,8,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,38.06,252.12,Yes
8313-ZMDAP,Female,0,Yes,No,56,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,31.05,1750.43,No
1005-QIWMD,Female,0,Yes,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.89,242.88,No
7208-IAVLQ,Female,0,Yes,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),33.41,530.18,No
8507-KTWZX,Male,1,Yes,No,62,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,No,Mailed check,87.85,5492.27,No
8872-JJIWQ,Female,0,No,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,61.35,4349.8,No
6030-SXWAI,Female,0,Yes,Yes,71,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,106.36,7551.84,Yes
8663-RKQTO,Male,0,Yes,No,25,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),19.32,538.66,Yes
4905-ULRAB,Male,0,No,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,112.02,7942.82,Yes
2759-RAYKP,Male,0,Yes,No,71,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),23.21,1624.01,No
3666-BUHQJ,Male,0,No,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),117.1,1366.6,No
5203-UTXFE,Female,0,No,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),28.51,371.88,No
7707-VKKJM,Male,0,Yes,Yes,25,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Mailed check,38.91,1069.12,No
9750-YULSA,Female,0,Yes,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,91.08,402.0,No
8393-YAMGZ,Male,0,Yes,No,3,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),57.15,124.03,No
5234-SLPMI,Male,1,Yes,No,6,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),112.37,745.19,Yes
2485-BMJHR,Male,1,Yes,No,16,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),29.37,423.36,Yes
9565-QKLKS,Male,0,Yes,No,49,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),92.15,4520.74,Yes
9333-KATEE,Male,0,Yes,Yes,5,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,72.82,395.43,No
8947-ECXSS,Male,0,No,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,104.67,2995.53,Yes
5290-WNFRT,Female,0,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,29.35,1623.38,No
4493-OEGFD,Male,1,No,Yes,38,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),109.25,4212.13,Yes
2306-BEAYU,Male,0,Yes,Yes,13,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),21.62,356.34,Yes
7705-LAZHR,Male,0,No,No,53,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,107.1,5679.85,No
3873-CBKHB,Male,1,Yes,Yes,21,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),114.48,2388.61,Yes
2678-CDXIN,Female,1,No,No,56,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),27.8,1594.58,Yes
6629-ZLFXU,Male,0,Yes,No,40,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),54.68,2150.66,No
1596-QPCJD,Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),105.22,983.73,No
6047-AQUTT,Male,0,Yes,No,1,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),52.89,103.01,No
3662-BGAIU,Male,0,No,No,66,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,41.99,2818.86,No
5329-TZLNP,Female,0,Yes,No,47,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,37.37,1753.14,Yes
6769-STOIX,Male,0,No,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,82.06,3347.12,Yes
2309-CXRWQ,Female,0,Yes,No,10,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),35.29,434.27,Yes
5808-JTBNH,Male,0,Yes,Yes,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,32.24,353.65,No
7737-XWHDG,Female,0,Yes,No,13,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,33.7,482.92,Yes
2058-EYQPL,Female,0,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,85.4,2468.88,Yes
8307-QQBDF,Male,0,No,No,59,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),101.3,5942.78,No
3196-BWBTX,Male,0,No,No,29,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.19,2987.63,Yes
3169-IOSWZ,Female,0,Yes,Yes,37,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Mailed check,95.19,3542.29,No
9088-OSDWE,Female,0,No,No,64,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,52.03,3393.97,Yes
5561-FFNQX,Male,0,No,No,46,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,23.83,1101.55,Yes
4262-ZFQZX,Female,0,No,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,85.77,3256.06,No
6106-UTIYB,Female,0,Yes,Yes,48,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,101.47,4862.58,No
2163-OMZQT,Female,0,Yes,No,72,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,93.91,6758.57,No
6731-YAPLV,Male,0,No,No,57,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,104.04,6051.84,No
6306-ITBFU,Female,0,Yes,No,16,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),79.3,1365.07,Yes
7964-WCOYO,Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),101.43,485.43,No
5800-WWSMM,Female,0,No,No,14,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Credit card (automatic),75.52,1017.61,No
1422-DAMAG,Male,0,Yes,No,66,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),19.77,1327.79,No
9319-IYDDB,Male,0,Yes,No,27,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,41.78,1141.5,No
7264-ZBWVY,Female,1,No,No,72,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,70.36,5028.83,Yes
7790-SUUWA,Male,0,Yes,No,43,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,30.79,1397.19,No
2395-RCWGC,Female,0,Yes,No,17,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,80.44,1387.95,Yes
5681-NGDAG,Male,0,Yes,Yes,31,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Electronic check,21.74,690.92,No
1489-QOJHX,Male,0,No,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,60.81,4120.62,No
8764-XCMRA,Female,0,Yes,No,43,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Mailed check,90.24,3927.94,No
1414-GSOEJ,Male,0,No,No,69,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),34.71,2315.69,No
5432-QQCJI,Male,0,Yes,Yes,62,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),76.41,4732.7,Yes
4549-PKWSG,Male,0,Yes,No,57,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),68.86,3860.34,No
2248-IIQUH,Female,0,No,No,46,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,92.98,4244.78,No
1794-WUQUS,Male,1,No,No,16,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),101.9,1533.45,Yes
5716-XCMBZ,Male,0,Yes,Yes,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,61.85,2250.31,Yes
4747-ISMEL,Female,0,No,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,118.09,6865.36,No
6162-GHKQG,Male,0,Yes,No,6,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,30.54,194.44,Yes
3236-NWCFZ,Male,0,No,No,62,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,110.7,6935.88,No
4221-LMGKJ,Male,0,Yes,No,56,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,66.28,3756.0,No
5996-OPCNC,Male,0,No,No,33,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,105.82,3406.68,No
4417-FZPCJ,Male,0,No,No,52,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,96.42,5064.66,No
8215-DLAII,Female,0,Yes,No,65,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,One year,No,Mailed check,69.23,4552.06,No
9120-GXKYP,Female,0,No,Yes,47,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Electronic check,78.36,3649.24,No
8150-KIOBF,Male,0,No,Yes,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),46.2,2874.13,No
8528-TJHLR,Male,0,Yes,No,42,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,76.15,3232.76,No
6680-OHDTS,Male,0,No,No,72,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,66.78,4797.59,No
2978-KPAZF,Female,1,No,No,3,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,No,Mailed check,43.32,167.06,No
4420-UJLBG,Female,1,No,No,51,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,43.28,2288.03,No
7891-ZOCRV,Male,0,No,No,31,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),42.52,1327.12,No
6555-GSAGA,Male,0,No,No,50,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),86.16,4322.72,Yes
8001-WPKWD,Female,0,No,No,9,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,61.43,502.79,Yes
1672-ZCDVO,Male,0,No,Yes,11,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,No,Mailed check,100.22,1114.51,No
7810-UHRGS,Female,0,Yes,No,38,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,83.14,3206.9,No
2400-QJQXJ,Female,1,No,No,67,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Credit card (automatic),63.36,4257.4,No
7398-GEZMA,Male,0,Yes,No,9,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),84.29,735.34,Yes
1577-SFIHL,Female,0,No,No,72,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,101.89,7331.21,No
6020-SZZNU,Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,108.18,975.94,No
8670-VUOUX,Male,0,Yes,No,22,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,57.27,1292.33,Yes
4431-OINXF,Male,0,Yes,No,12,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),79.67,926.55,No
2241-SJSNX,Male,0,Yes,Yes,47,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,59.36,2846.11,Yes
9020-YCZBV,Male,0,Yes,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,99.21,4252.54,No
5580-CCJHD,Male,0,No,Yes,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.92,1143.63,No
9188-XLWNL,Female,1,Yes,No,39,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.04,1852.8,Yes
6604-UQTSC,Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,101.04,421.37,Yes
6049-COGMU,Female,1,No,No,71,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,66.6,4761.86,No
9658-WETCG,Female,0,No,Yes,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,105.98,4420.64,Yes
3176-HVQDW,Male,0,Yes,No,31,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,94.89,2916.83,Yes
3702-NNYDJ,Female,0,No,No,48,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),84.64,4073.14,No
3979-JSQRN,Female,0,Yes,Yes,18,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),29.46,439.71,Yes
8210-BWNRJ,Female,0,No,No,51,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),19.35,909.65,No
1963-XVJYD,Male,0,No,No,51,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),63.61,3260.97,No
8318-CLEXX,Female,0,Yes,No,33,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),26.59,903.69,Yes
1651-OUYNN,Male,0,Yes,No,58,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,86.34,5013.38,No
7516-GIXRA,Female,0,Yes,No,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,87.93,381.47,No
3638-DJQZX,Male,0,No,Yes,65,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,99.86,6536.13,No
6256-IUDLN,Male,0,Yes,No,40,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,30.79,1307.55,No
6614-TDEZO,Female,0,No,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.7,633.85,No
2160-IYZFK,Male,0,Yes,No,53,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),27.5,1408.79,Yes
9557-FOKJP,Male,0,No,No,19,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Electronic check,60.38,1129.67,Yes
4964-AUPXB,Female,0,Yes,No,53,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),24.61,1265.9,No
8088-TMGAB,Female,1,Yes,No,65,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),53.58,3508.5,Yes
9753-SNEBH,Female,0,Yes,No,17,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),67.42,1081.53,No
2201-VLSHI,Male,0,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),100.23,4226.47,No
5518-YFGGI,Male,1,No,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),24.96,1237.2,No
